"Popolazione residente al 1° Gennaio 2019 per sesso età e stato civile (n)"
"Provincia:","Trieste","Codice Provincia:","032"
"Codice comune","Denominazione","Età","Maschi celibi","Maschi coniugati","Maschi divorziati","Maschi vedovi","Maschi uniti civilmente","Maschi già in unione civile (per scioglimento)","Maschi già in unione civile (per decesso del partner)","Totale Maschi","Femmine nubili","Femmine coniugate","Femmine divorziate","Femmine vedove","Femmine unite civilmente","Femmine già in unione civile (per scioglimento)","Femmine già in unione civile (per decesso del partner)","Totale Femmine"
"032005","Sgonico-Zgonik",71,1,19,1,1,,,,22,0,16,1,6,,,,23
"032005","Sgonico-Zgonik",72,1,18,1,2,,,,22,0,11,1,10,,,,22
"032005","Sgonico-Zgonik",73,0,10,1,1,,,,12,0,12,0,5,,,,17
"032005","Sgonico-Zgonik",74,1,10,0,0,,,,11,1,5,2,3,,,,11
"032005","Sgonico-Zgonik",75,0,10,0,0,,,,10,0,14,1,4,,,,19
"032005","Sgonico-Zgonik",76,0,18,1,0,,,,19,0,6,0,3,,,,9
"032005","Sgonico-Zgonik",77,0,9,1,1,,,,11,0,10,0,8,,,,18
"032005","Sgonico-Zgonik",78,0,9,0,0,,,,9,0,5,0,2,,,,7
"032005","Sgonico-Zgonik",79,1,8,0,0,,,,9,0,7,0,6,,,,13
"032005","Sgonico-Zgonik",80,1,10,2,1,,,,14,0,3,0,6,,,,9
"032005","Sgonico-Zgonik",81,1,9,0,3,,,,13,1,4,0,8,,,,13
"032005","Sgonico-Zgonik",82,0,3,0,2,,,,5,0,2,0,1,,,,3
"032005","Sgonico-Zgonik",83,0,7,0,1,,,,8,0,3,0,6,,,,9
"032005","Sgonico-Zgonik",84,0,3,0,0,,,,3,0,2,0,5,,,,7
"032005","Sgonico-Zgonik",85,0,2,0,0,,,,2,0,2,0,2,,,,4
"032005","Sgonico-Zgonik",86,0,3,0,1,,,,4,0,2,0,4,,,,6
"032005","Sgonico-Zgonik",87,0,1,0,1,,,,2,0,1,0,5,,,,6
"032005","Sgonico-Zgonik",88,1,5,0,0,,,,6,0,0,1,3,,,,4
"032005","Sgonico-Zgonik",89,0,3,0,0,,,,3,0,0,0,3,,,,3
"032005","Sgonico-Zgonik",90,0,1,0,1,,,,2,0,0,0,4,,,,4
"032005","Sgonico-Zgonik",91,0,2,0,1,,,,3,0,0,0,2,,,,2
"032005","Sgonico-Zgonik",92,0,0,0,1,,,,1,0,0,0,1,,,,1
"032005","Sgonico-Zgonik",93,0,0,0,0,,,,0,0,0,0,2,,,,2
"032005","Sgonico-Zgonik",94,0,0,0,0,,,,0,1,0,0,2,,,,3
"032005","Sgonico-Zgonik",95,0,0,0,1,,,,1,0,0,0,0,,,,0
"032005","Sgonico-Zgonik",96,0,0,0,0,,,,0,0,0,0,0,,,,0
"032005","Sgonico-Zgonik",97,0,0,0,0,,,,0,0,0,0,0,,,,0
"032005","Sgonico-Zgonik",98,0,0,0,0,,,,0,0,0,0,0,,,,0
"032005","Sgonico-Zgonik",99,0,0,0,0,,,,0,0,0,0,0,,,,0
"032005","Sgonico-Zgonik",100,0,0,0,0,,,,0,0,0,0,0,,,,0
"032005","Sgonico-Zgonik",Totale,439,491,38,33,,,,1001,384,476,37,136,,,,1033
"032006","Trieste",0,652,0,0,0,0,0,0,652,630,0,0,0,0,0,0,630
"032006","Trieste",1,652,0,0,0,0,0,0,652,654,0,0,0,0,0,0,654
"032006","Trieste",2,683,0,0,0,0,0,0,683,649,0,0,0,0,0,0,649
"032006","Trieste",3,708,0,0,0,0,0,0,708,634,0,0,0,0,0,0,634
"032006","Trieste",4,733,0,0,0,0,0,0,733,703,0,0,0,0,0,0,703
"032006","Trieste",5,726,0,0,0,0,0,0,726,635,0,0,0,0,0,0,635
"032006","Trieste",6,780,0,0,0,0,0,0,780,756,0,0,0,0,0,0,756
"032006","Trieste",7,838,0,0,0,0,0,0,838,698,0,0,0,0,0,0,698
"032006","Trieste",8,805,0,0,0,0,0,0,805,779,0,0,0,0,0,0,779
"032006","Trieste",9,796,0,0,0,0,0,0,796,763,0,0,0,0,0,0,763
"032006","Trieste",10,846,0,0,0,0,0,0,846,752,0,0,0,0,0,0,752
"032006","Trieste",11,833,0,0,0,0,0,0,833,783,0,0,0,0,0,0,783
"032006","Trieste",12,797,0,0,0,0,0,0,797,777,0,0,0,0,0,0,777
"032006","Trieste",13,841,0,0,0,0,0,0,841,737,0,0,0,0,0,0,737
"032006","Trieste",14,860,0,0,0,0,0,0,860,768,0,0,0,0,0,0,768
"032006","Trieste",15,800,0,0,0,0,0,0,800,774,0,0,0,0,0,0,774
"032006","Trieste",16,809,0,0,0,0,0,0,809,763,0,0,0,0,0,0,763
"032006","Trieste",17,818,0,0,0,0,0,0,818,760,0,0,0,0,0,0,760
"032006","Trieste",18,872,0,0,0,0,0,0,872,794,2,0,0,0,0,0,796
"032006","Trieste",19,873,0,0,0,0,0,0,873,789,2,1,0,0,0,0,792
"032006","Trieste",20,878,0,0,0,0,0,0,878,772,6,0,0,0,0,0,778
"032006","Trieste",21,928,3,0,0,0,0,0,931,735,18,0,0,0,0,0,753
"032006","Trieste",22,948,5,0,0,0,0,0,953,804,33,1,0,0,0,0,838
"032006","Trieste",23,925,6,0,0,0,0,0,931,755,35,4,0,0,0,0,794
"032006","Trieste",24,918,16,0,0,0,0,0,934,788,72,2,0,0,0,0,862
"032006","Trieste",25,995,38,0,0,0,0,0,1033,774,63,4,0,0,0,0,841
"032006","Trieste",26,1019,61,1,0,0,0,0,1081,785,114,5,0,0,0,0,904
"032006","Trieste",27,1010,81,4,0,1,0,0,1096,785,163,9,0,0,0,0,957
"032006","Trieste",28,1008,124,3,0,0,0,0,1135,808,203,6,0,0,0,0,1017
"032006","Trieste",29,955,159,6,0,0,0,0,1120,683,268,11,0,0,0,0,962
"032006","Trieste",30,943,220,8,0,0,0,0,1171,687,328,11,1,0,0,0,1027
"032006","Trieste",31,800,273,5,0,0,0,0,1078,596,345,20,1,0,0,0,962
"032006","Trieste",32,837,282,12,0,4,0,0,1135,532,389,19,1,1,0,0,942
"032006","Trieste",33,726,352,14,1,0,0,0,1093,540,459,25,1,1,0,0,1026
"032006","Trieste",34,667,376,16,0,0,0,0,1059,491,514,25,1,1,0,0,1032
"032006","Trieste",35,653,432,14,1,1,0,0,1101,464,460,22,0,2,0,0,948
"032006","Trieste",36,613,426,17,0,2,0,0,1058,443,509,32,3,2,0,0,989
"032006","Trieste",37,578,473,21,0,1,0,0,1073,440,531,32,4,3,0,0,1010
"032006","Trieste",38,574,487,29,1,5,0,0,1096,427,553,55,8,1,0,0,1044
"032006","Trieste",39,539,445,32,0,1,0,0,1017,416,579,64,5,1,0,0,1065
"032006","Trieste",40,628,543,41,1,0,0,0,1213,456,626,76,15,0,0,0,1173
"032006","Trieste",41,573,620,48,1,0,0,0,1242,436,709,70,8,1,0,0,1224
"032006","Trieste",42,633,660,55,3,2,0,0,1353,469,835,108,13,0,0,0,1425
"032006","Trieste",43,587,707,71,4,7,0,0,1376,473,869,121,8,1,0,0,1472
"032006","Trieste",44,650,786,82,5,5,0,0,1528,474,858,123,23,1,0,0,1479
"032006","Trieste",45,583,833,90,6,0,0,0,1512,469,970,145,17,1,0,0,1602
"032006","Trieste",46,669,895,111,6,2,0,0,1683,450,986,148,21,3,0,0,1608
"032006","Trieste",47,617,845,101,3,2,0,0,1568,446,1035,179,19,1,0,0,1680
"032006","Trieste",48,583,893,118,11,2,0,0,1607,450,967,193,34,2,0,0,1646
"032006","Trieste",49,546,873,132,5,3,0,0,1559,356,1011,201,24,4,0,0,1596
"032006","Trieste",50,501,898,158,10,2,0,0,1569,344,1007,215,34,1,0,0,1601
"032006","Trieste",51,504,900,136,13,2,0,0,1555,346,1027,245,32,0,0,0,1650
"032006","Trieste",52,479,981,166,6,2,0,0,1634,325,1112,243,43,0,0,0,1723
"032006","Trieste",53,430,1030,197,10,1,0,0,1668,311,1158,285,43,0,0,0,1797
"032006","Trieste",54,425,1107,174,21,4,0,0,1731,312,1112,268,57,2,0,0,1751
"032006","Trieste",55,405,1033,194,17,6,0,0,1655,274,1061,234,74,0,0,0,1643
"032006","Trieste",56,321,962,215,10,1,0,0,1509,243,1023,246,80,0,0,0,1592
"032006","Trieste",57,327,1020,171,19,2,0,0,1539,196,983,251,70,0,0,0,1500
"032006","Trieste",58,274,958,175,23,1,0,0,1431,201,935,248,95,0,0,0,1479
"032006","Trieste",59,267,948,145,21,0,0,0,1381,169,967,229,97,1,0,0,1463
"032006","Trieste",60,220,880,157,36,1,0,0,1294,157,966,223,119,0,0,0,1465
"032006","Trieste",61,224,871,156,25,1,0,0,1277,173,901,229,130,0,0,0,1433
"032006","Trieste",62,196,946,163,34,2,0,0,1341,108,896,209,147,0,0,0,1360
"032006","Trieste",63,171,881,154,28,1,0,0,1235,131,895,207,153,0,0,0,1386
"032006","Trieste",64,160,861,133,44,0,0,0,1198,107,845,170,173,2,0,0,1297
"032006","Trieste",65,132,827,123,33,0,0,0,1115,122,855,146,187,0,0,0,1310
"032006","Trieste",66,121,854,121,39,1,0,0,1136,101,892,146,180,0,0,0,1319
"032006","Trieste",67,121,843,109,46,1,0,0,1120,100,835,160,227,0,0,0,1322
"032006","Trieste",68,130,886,108,58,1,0,0,1183,101,949,174,280,0,0,0,1504
"032006","Trieste",69,90,878,121,65,0,0,0,1154,87,869,162,269,0,0,0,1387
"032006","Trieste",70,118,1014,99,71,0,0,0,1302,110,921,165,313,1,0,0,1510
"032006","Trieste",71,101,978,105,80,0,0,0,1264,107,977,155,396,0,0,0,1635
"032006","Trieste",72,123,1030,100,80,0,0,0,1333,91,914,157,416,0,0,0,1578
"032006","Trieste",73,77,680,78,78,1,0,0,914,60,622,107,311,0,0,0,1100
"032006","Trieste",74,81,773,67,78,0,0,0,999,78,738,112,443,0,0,0,1371
"032006","Trieste",75,62,828,59,104,0,0,0,1053,57,707,95,462,0,0,0,1321
"032006","Trieste",76,79,797,63,108,1,0,0,1048,90,666,124,481,0,0,0,1361
"032006","Trieste",77,73,828,56,111,0,0,0,1068,90,694,110,544,0,0,0,1438
"032006","Trieste",78,79,851,62,146,0,0,0,1138,91,698,105,647,0,0,0,1541
"032006","Trieste",79,56,768,37,143,0,0,0,1004,79,583,93,632,0,0,0,1387
"032006","Trieste",80,52,734,36,143,0,0,0,965,73,500,90,697,0,0,0,1360
"032006","Trieste",81,49,612,38,150,0,0,0,849,62,456,64,666,0,0,0,1248
"032006","Trieste",82,39,518,29,114,1,0,0,701,85,350,59,628,0,0,0,1122
"032006","Trieste",83,43,527,18,118,1,0,0,707,79,326,51,642,0,0,0,1098
"032006","Trieste",84,30,409,33,114,0,0,0,586,70,218,39,648,0,0,0,975
"032006","Trieste",85,30,350,13,123,0,0,0,516,58,200,33,650,0,0,0,941
"032006","Trieste",86,12,309,19,121,0,0,0,461,55,156,41,619,0,0,0,871
"032006","Trieste",87,21,287,16,104,0,0,0,428,62,112,31,596,0,0,0,801
"032006","Trieste",88,23,236,12,114,0,0,0,385,53,119,27,581,0,0,0,780
"032006","Trieste",89,13,177,5,84,0,0,0,279,51,70,26,540,0,0,0,687
"032006","Trieste",90,13,128,4,86,0,0,0,231,48,50,17,427,0,0,0,542
"032006","Trieste",91,6,89,7,68,0,0,0,170,38,35,11,399,0,0,0,483
"032006","Trieste",92,5,83,1,60,0,0,0,149,32,17,6,408,0,0,0,463
"032006","Trieste",93,2,56,2,44,0,0,0,104,30,18,13,325,0,0,0,386
"032006","Trieste",94,3,34,0,36,0,0,0,73,20,10,6,232,0,0,0,268
"032006","Trieste",95,1,32,3,35,0,0,0,71,20,5,10,199,0,0,0,234
"032006","Trieste",96,4,16,1,29,0,0,0,50,9,4,3,186,0,0,0,202
"032006","Trieste",97,1,7,0,23,0,0,0,31,12,3,3,154,0,0,0,172
"032006","Trieste",98,3,8,0,13,0,0,0,24,12,1,2,106,0,0,0,121
"032006","Trieste",99,0,2,0,11,0,0,0,13,12,0,2,44,0,0,0,58
"032006","Trieste",100,0,1,0,6,0,0,0,7,7,1,3,61,0,0,0,72
"032006","Trieste",Totale,45002,43640,5070,3201,71,0,0,96984,37451,43971,7762,16150,33,0,0,105367

"n = La variabile stato civile viene diffusa come dato anticipatorio in quanto ancora in corso di validazione"
