Popolazione residente al 1° Gennaio 2021 per età sesso e stato civile (n)
"Provincia:","Trieste","Codice Provincia:","032"
"Codice comune","Denominazione","Età","Maschi celibi","Maschi coniugati","Maschi divorziati","Maschi vedovi","Maschi uniti civilmente","Maschi già in unione civile (per scioglimento)","Maschi già in unione civile (per decesso del partner)","Totale Maschi","Femmine nubili","Femmine coniugate","Femmine divorziate","Femmine vedove","Femmine unite civilmente","Femmine già in unione civile (per scioglimento)","Femmine già in unione civile (per decesso del partner)","Totale Femmine"
"032004","San Dorligo della Valle-Dolina",16,31,0,0,0,,,,31,28,0,0,0,,,,28
"032004","San Dorligo della Valle-Dolina",17,31,0,0,0,,,,31,22,0,0,0,,,,22
"032004","San Dorligo della Valle-Dolina",18,19,0,0,0,,,,19,27,0,0,0,,,,27
"032004","San Dorligo della Valle-Dolina",19,25,0,0,0,,,,25,23,0,0,0,,,,23
"032004","San Dorligo della Valle-Dolina",20,16,0,0,0,,,,16,28,0,0,0,,,,28
"032004","San Dorligo della Valle-Dolina",21,27,0,0,0,,,,27,24,0,0,0,,,,24
"032004","San Dorligo della Valle-Dolina",22,28,0,0,0,,,,28,25,0,0,0,,,,25
"032004","San Dorligo della Valle-Dolina",23,19,0,0,0,,,,19,19,0,0,0,,,,19
"032004","San Dorligo della Valle-Dolina",24,17,0,0,0,,,,17,20,1,0,0,,,,21
"032004","San Dorligo della Valle-Dolina",25,23,1,0,0,,,,24,20,0,0,0,,,,20
"032004","San Dorligo della Valle-Dolina",26,19,0,0,0,,,,19,16,2,0,0,,,,18
"032004","San Dorligo della Valle-Dolina",27,21,1,0,0,,,,22,24,3,0,0,,,,27
"032004","San Dorligo della Valle-Dolina",28,20,1,0,0,,,,21,19,3,0,0,,,,22
"032004","San Dorligo della Valle-Dolina",29,20,1,0,0,,,,21,17,1,0,0,,,,18
"032004","San Dorligo della Valle-Dolina",30,23,0,0,0,,,,23,9,5,0,0,,,,14
"032004","San Dorligo della Valle-Dolina",31,12,5,0,0,,,,17,17,3,0,0,,,,20
"032004","San Dorligo della Valle-Dolina",32,11,1,0,0,,,,12,15,7,0,0,,,,22
"032004","San Dorligo della Valle-Dolina",33,22,4,0,0,,,,26,9,10,0,0,,,,19
"032004","San Dorligo della Valle-Dolina",34,19,4,0,0,,,,23,15,11,1,0,,,,27
"032004","San Dorligo della Valle-Dolina",35,18,8,0,0,,,,26,16,5,1,1,,,,23
"032004","San Dorligo della Valle-Dolina",36,19,8,1,0,,,,28,10,13,0,0,,,,23
"032004","San Dorligo della Valle-Dolina",37,14,7,0,0,,,,21,11,19,1,0,,,,31
"032004","San Dorligo della Valle-Dolina",38,16,15,2,0,,,,33,12,9,3,0,,,,24
"032004","San Dorligo della Valle-Dolina",39,15,11,2,0,,,,28,8,11,1,0,,,,20
"032004","San Dorligo della Valle-Dolina",40,20,13,0,0,,,,33,19,18,2,0,,,,39
"032004","San Dorligo della Valle-Dolina",41,27,13,2,0,,,,42,9,16,1,0,,,,26
"032004","San Dorligo della Valle-Dolina",42,21,19,2,0,,,,42,10,16,2,0,,,,28
"032004","San Dorligo della Valle-Dolina",43,13,25,4,0,,,,42,13,17,3,1,,,,34
"032004","San Dorligo della Valle-Dolina",44,28,29,4,0,,,,61,12,18,5,0,,,,35
"032004","San Dorligo della Valle-Dolina",45,26,21,4,0,,,,51,15,25,4,0,,,,44
"032004","San Dorligo della Valle-Dolina",46,24,34,1,0,,,,59,17,32,7,0,,,,56
"032004","San Dorligo della Valle-Dolina",47,28,34,1,0,,,,63,17,24,2,1,,,,44
"032004","San Dorligo della Valle-Dolina",48,14,36,4,0,,,,54,13,30,1,2,,,,46
"032004","San Dorligo della Valle-Dolina",49,26,31,4,0,,,,61,10,24,4,1,,,,39
"032004","San Dorligo della Valle-Dolina",50,19,36,4,0,,,,59,13,39,5,1,,,,58
"032004","San Dorligo della Valle-Dolina",51,22,38,4,1,,,,65,6,31,5,1,,,,43
"032004","San Dorligo della Valle-Dolina",52,12,35,3,0,,,,50,9,33,8,2,,,,52
"032004","San Dorligo della Valle-Dolina",53,20,27,3,1,,,,51,9,30,4,1,,,,44
"032004","San Dorligo della Valle-Dolina",54,21,40,7,1,,,,69,7,32,5,0,,,,44
"032004","San Dorligo della Valle-Dolina",55,13,35,6,0,,,,54,13,29,3,4,,,,49
"032004","San Dorligo della Valle-Dolina",56,12,30,8,0,,,,50,12,39,3,1,,,,55
"032004","San Dorligo della Valle-Dolina",57,12,35,5,0,,,,52,7,38,6,2,,,,53
"032004","San Dorligo della Valle-Dolina",58,18,31,3,3,,,,55,6,26,10,2,,,,44
"032004","San Dorligo della Valle-Dolina",59,5,47,5,1,,,,58,6,30,7,2,,,,45
"032004","San Dorligo della Valle-Dolina",60,1,41,3,0,,,,45,8,31,2,2,,,,43
"032004","San Dorligo della Valle-Dolina",61,3,32,8,1,,,,44,8,34,8,3,,,,53
"032004","San Dorligo della Valle-Dolina",62,13,36,4,2,,,,55,2,32,5,2,,,,41
"032004","San Dorligo della Valle-Dolina",63,9,30,4,0,,,,43,4,32,2,5,,,,43
"032004","San Dorligo della Valle-Dolina",64,2,30,4,0,,,,36,2,29,5,3,,,,39
"032004","San Dorligo della Valle-Dolina",65,4,30,7,3,,,,44,2,22,2,4,,,,30
"032004","San Dorligo della Valle-Dolina",66,1,23,6,0,,,,30,0,27,2,4,,,,33
"032004","San Dorligo della Valle-Dolina",67,2,32,2,0,,,,36,2,33,2,4,,,,41
"032004","San Dorligo della Valle-Dolina",68,4,35,2,3,,,,44,1,38,4,7,,,,50
"032004","San Dorligo della Valle-Dolina",69,3,19,1,2,,,,25,0,20,1,9,,,,30
"032004","San Dorligo della Valle-Dolina",70,2,19,3,2,,,,26,4,31,3,8,,,,46
"032004","San Dorligo della Valle-Dolina",71,6,35,2,5,,,,48,1,31,3,17,,,,52
"032004","San Dorligo della Valle-Dolina",72,2,39,5,2,,,,48,2,32,0,10,,,,44
"032004","San Dorligo della Valle-Dolina",73,0,40,1,2,,,,43,0,35,1,9,,,,45
"032004","San Dorligo della Valle-Dolina",74,1,38,3,1,,,,43,1,27,3,15,,,,46
"032004","San Dorligo della Valle-Dolina",75,1,13,0,5,,,,19,0,15,1,11,,,,27
"032004","San Dorligo della Valle-Dolina",76,2,24,0,2,,,,28,2,14,0,9,,,,25
"032004","San Dorligo della Valle-Dolina",77,0,28,0,3,,,,31,0,19,0,10,,,,29
"032004","San Dorligo della Valle-Dolina",78,1,22,1,2,,,,26,0,16,0,10,,,,26
"032004","San Dorligo della Valle-Dolina",79,2,35,0,5,,,,42,1,16,3,18,,,,38
"032004","San Dorligo della Valle-Dolina",80,2,26,0,4,,,,32,0,17,0,14,,,,31
"032004","San Dorligo della Valle-Dolina",81,1,20,0,5,,,,26,0,23,3,13,,,,39
"032004","San Dorligo della Valle-Dolina",82,0,16,0,7,,,,23,0,12,0,16,,,,28
"032004","San Dorligo della Valle-Dolina",83,0,19,0,6,,,,25,0,9,0,17,,,,26
"032004","San Dorligo della Valle-Dolina",84,0,20,1,5,,,,26,1,13,0,24,,,,38
"032004","San Dorligo della Valle-Dolina",85,0,10,0,4,,,,14,1,8,0,22,,,,31
"032004","San Dorligo della Valle-Dolina",86,0,9,0,8,,,,17,0,3,0,16,,,,19
"032004","San Dorligo della Valle-Dolina",87,0,10,0,5,,,,15,0,3,0,11,,,,14
"032004","San Dorligo della Valle-Dolina",88,0,6,0,4,,,,10,1,3,1,15,,,,20
"032004","San Dorligo della Valle-Dolina",89,0,1,0,1,,,,2,0,2,0,14,,,,16
"032004","San Dorligo della Valle-Dolina",90,0,8,0,2,,,,10,1,2,0,18,,,,21
"032004","San Dorligo della Valle-Dolina",91,0,1,0,1,,,,2,1,0,0,8,,,,9
"032004","San Dorligo della Valle-Dolina",92,0,1,0,0,,,,1,0,2,0,4,,,,6
"032004","San Dorligo della Valle-Dolina",93,0,0,0,2,,,,2,0,0,0,8,,,,8
"032004","San Dorligo della Valle-Dolina",94,0,0,0,2,,,,2,0,1,0,4,,,,5
"032004","San Dorligo della Valle-Dolina",95,0,1,0,0,,,,1,0,0,0,7,,,,7
"032004","San Dorligo della Valle-Dolina",96,0,0,0,0,,,,0,1,0,0,6,,,,7
"032004","San Dorligo della Valle-Dolina",97,0,0,1,0,,,,1,0,0,0,1,,,,1
"032004","San Dorligo della Valle-Dolina",98,0,0,0,0,,,,0,0,0,0,2,,,,2
"032004","San Dorligo della Valle-Dolina",99,0,0,0,0,,,,0,0,0,0,0,,,,0
"032004","San Dorligo della Valle-Dolina",100,0,0,0,1,,,,1,0,0,0,1,,,,1
"032004","San Dorligo della Valle-Dolina",Totale,1273,1425,137,104,,,,2939,1063,1282,145,403,,,,2893
"032005","Sgonico-Zgonik",0,7,0,0,0,,,,7,2,0,0,0,,,,2
"032005","Sgonico-Zgonik",1,8,0,0,0,,,,8,5,0,0,0,,,,5
"032005","Sgonico-Zgonik",2,4,0,0,0,,,,4,8,0,0,0,,,,8
"032005","Sgonico-Zgonik",3,7,0,0,0,,,,7,5,0,0,0,,,,5
"032005","Sgonico-Zgonik",4,3,0,0,0,,,,3,9,0,0,0,,,,9
"032005","Sgonico-Zgonik",5,8,0,0,0,,,,8,7,0,0,0,,,,7
"032005","Sgonico-Zgonik",6,8,0,0,0,,,,8,6,0,0,0,,,,6
"032005","Sgonico-Zgonik",7,7,0,0,0,,,,7,8,0,0,0,,,,8
"032005","Sgonico-Zgonik",8,12,0,0,0,,,,12,5,0,0,0,,,,5
"032005","Sgonico-Zgonik",9,6,0,0,0,,,,6,11,0,0,0,,,,11
"032005","Sgonico-Zgonik",10,9,0,0,0,,,,9,12,0,0,0,,,,12
"032005","Sgonico-Zgonik",11,4,0,0,0,,,,4,9,0,0,0,,,,9
"032005","Sgonico-Zgonik",12,9,0,0,0,,,,9,4,0,0,0,,,,4
"032005","Sgonico-Zgonik",13,6,0,0,0,,,,6,15,0,0,0,,,,15
"032005","Sgonico-Zgonik",14,10,0,0,0,,,,10,10,0,0,0,,,,10
"032005","Sgonico-Zgonik",15,8,0,0,0,,,,8,2,0,0,0,,,,2
"032005","Sgonico-Zgonik",16,8,0,0,0,,,,8,8,0,0,0,,,,8
"032005","Sgonico-Zgonik",17,13,0,0,0,,,,13,10,0,0,0,,,,10
"032005","Sgonico-Zgonik",18,4,0,0,0,,,,4,9,0,0,0,,,,9
"032005","Sgonico-Zgonik",19,6,0,0,0,,,,6,9,0,0,0,,,,9
"032005","Sgonico-Zgonik",20,12,0,0,0,,,,12,4,0,0,0,,,,4
"032005","Sgonico-Zgonik",21,8,0,0,0,,,,8,7,0,0,0,,,,7
"032005","Sgonico-Zgonik",22,6,0,0,0,,,,6,10,0,0,0,,,,10
"032005","Sgonico-Zgonik",23,12,0,0,0,,,,12,6,1,0,0,,,,7
"032005","Sgonico-Zgonik",24,11,0,0,0,,,,11,10,0,0,0,,,,10
"032005","Sgonico-Zgonik",25,9,0,0,0,,,,9,4,0,0,0,,,,4
"032005","Sgonico-Zgonik",26,14,0,0,0,,,,14,6,0,0,0,,,,6
"032005","Sgonico-Zgonik",27,11,0,0,0,,,,11,9,0,0,0,,,,9
"032005","Sgonico-Zgonik",28,5,0,0,0,,,,5,6,0,0,0,,,,6
"032005","Sgonico-Zgonik",29,11,0,0,0,,,,11,6,0,0,0,,,,6
"032005","Sgonico-Zgonik",30,11,0,0,0,,,,11,8,0,1,0,,,,9
"032005","Sgonico-Zgonik",31,7,0,0,0,,,,7,8,1,0,0,,,,9
"032005","Sgonico-Zgonik",32,9,1,0,0,,,,10,6,2,0,0,,,,8
"032005","Sgonico-Zgonik",33,9,2,0,0,,,,11,11,1,0,0,,,,12
"032005","Sgonico-Zgonik",34,6,1,0,0,,,,7,4,6,0,0,,,,10
"032005","Sgonico-Zgonik",35,6,4,0,0,,,,10,6,3,0,0,,,,9
"032005","Sgonico-Zgonik",36,11,3,0,0,,,,14,3,4,0,0,,,,7
"032005","Sgonico-Zgonik",37,3,1,1,0,,,,5,4,5,0,0,,,,9
"032005","Sgonico-Zgonik",38,6,4,0,0,,,,10,4,3,0,0,,,,7
"032005","Sgonico-Zgonik",39,7,5,0,0,,,,12,9,5,0,0,,,,14
"032005","Sgonico-Zgonik",40,5,5,0,0,,,,10,4,5,0,0,,,,9
"032005","Sgonico-Zgonik",41,7,4,1,0,,,,12,4,4,0,0,,,,8
"032005","Sgonico-Zgonik",42,5,6,0,0,,,,11,4,1,0,0,,,,5
"032005","Sgonico-Zgonik",43,9,5,0,0,,,,14,3,9,0,0,,,,12
"032005","Sgonico-Zgonik",44,3,9,2,0,,,,14,3,7,2,0,,,,12
"032005","Sgonico-Zgonik",45,3,10,0,0,,,,13,5,5,1,0,,,,11
"032005","Sgonico-Zgonik",46,8,5,2,1,,,,16,4,14,0,0,,,,18
"032005","Sgonico-Zgonik",47,6,14,1,0,,,,21,3,6,0,0,,,,9
"032005","Sgonico-Zgonik",48,5,9,0,0,,,,14,7,9,3,0,,,,19
"032005","Sgonico-Zgonik",49,6,3,1,0,,,,10,5,12,0,0,,,,17
"032005","Sgonico-Zgonik",50,4,11,0,0,,,,15,9,13,2,2,,,,26
"032005","Sgonico-Zgonik",51,11,7,0,0,,,,18,3,6,1,0,,,,10
"032005","Sgonico-Zgonik",52,5,13,0,0,,,,18,2,10,1,0,,,,13
"032005","Sgonico-Zgonik",53,7,8,0,0,,,,15,6,12,2,0,,,,20
"032005","Sgonico-Zgonik",54,6,12,1,0,,,,19,4,9,4,1,,,,18
"032005","Sgonico-Zgonik",55,6,7,0,1,,,,14,3,13,1,1,,,,18
"032005","Sgonico-Zgonik",56,9,13,3,0,,,,25,4,17,1,1,,,,23
"032005","Sgonico-Zgonik",57,0,10,2,0,,,,12,3,7,1,1,,,,12
"032005","Sgonico-Zgonik",58,5,5,0,0,,,,10,0,20,0,0,,,,20
"032005","Sgonico-Zgonik",59,1,13,4,0,,,,18,3,15,0,1,,,,19
"032005","Sgonico-Zgonik",60,1,12,2,0,,,,15,0,9,1,1,,,,11
"032005","Sgonico-Zgonik",61,6,18,1,0,,,,25,2,11,2,2,,,,17
"032005","Sgonico-Zgonik",62,3,15,0,0,,,,18,1,11,4,1,,,,17
"032005","Sgonico-Zgonik",63,3,13,4,2,,,,22,2,13,2,2,,,,19
"032005","Sgonico-Zgonik",64,2,11,1,1,,,,15,0,9,3,4,,,,16
"032005","Sgonico-Zgonik",65,3,10,2,1,,,,16,2,15,1,2,,,,20
"032005","Sgonico-Zgonik",66,3,9,1,0,,,,13,2,9,0,3,,,,14
"032005","Sgonico-Zgonik",67,0,11,1,1,,,,13,1,10,0,1,,,,12
"032005","Sgonico-Zgonik",68,2,9,1,0,,,,12,0,13,1,5,,,,19
"032005","Sgonico-Zgonik",69,1,10,0,3,,,,14,1,11,0,3,,,,15
"032005","Sgonico-Zgonik",70,0,14,0,0,,,,14,1,14,1,1,,,,17
"032005","Sgonico-Zgonik",71,0,14,2,4,,,,20,2,17,1,2,,,,22
"032005","Sgonico-Zgonik",72,2,15,0,3,,,,20,0,8,1,6,,,,15
"032005","Sgonico-Zgonik",73,1,18,1,3,,,,23,0,14,1,7,,,,22
"032005","Sgonico-Zgonik",74,1,15,1,1,,,,18,0,11,1,10,,,,22
"032005","Sgonico-Zgonik",75,0,10,1,1,,,,12,0,9,0,8,,,,17
"032005","Sgonico-Zgonik",76,1,10,0,0,,,,11,1,4,2,4,,,,11
"032005","Sgonico-Zgonik",77,0,10,0,0,,,,10,0,13,1,4,,,,18
"032005","Sgonico-Zgonik",78,0,16,1,0,,,,17,0,6,0,3,,,,9
"032005","Sgonico-Zgonik",79,0,8,0,1,,,,9,0,9,0,8,,,,17
"032005","Sgonico-Zgonik",80,0,8,0,0,,,,8,0,5,0,2,,,,7
"032005","Sgonico-Zgonik",81,0,8,0,0,,,,8,0,7,0,6,,,,13
"032005","Sgonico-Zgonik",82,1,9,1,1,,,,12,0,2,0,5,,,,7
"032005","Sgonico-Zgonik",83,1,5,0,3,,,,9,0,2,0,11,,,,13
"032005","Sgonico-Zgonik",84,0,3,0,2,,,,5,0,1,0,2,,,,3
"032005","Sgonico-Zgonik",85,0,6,0,2,,,,8,0,2,0,5,,,,7
"032005","Sgonico-Zgonik",86,0,3,0,0,,,,3,0,2,0,4,,,,6
"032005","Sgonico-Zgonik",87,0,1,0,0,,,,1,0,0,0,3,,,,3
"032005","Sgonico-Zgonik",88,0,3,0,1,,,,4,0,3,0,4,,,,7
"032005","Sgonico-Zgonik",89,0,0,0,1,,,,1,0,1,0,2,,,,3
"032005","Sgonico-Zgonik",90,1,3,0,0,,,,4,0,0,0,2,,,,2
"032005","Sgonico-Zgonik",91,0,2,0,1,,,,3,0,0,0,3,,,,3
"032005","Sgonico-Zgonik",92,0,1,0,0,,,,1,0,0,0,3,,,,3
"032005","Sgonico-Zgonik",93,0,0,0,1,,,,1,0,0,0,1,,,,1
"032005","Sgonico-Zgonik",94,0,0,0,0,,,,0,0,0,0,0,,,,0
"032005","Sgonico-Zgonik",95,0,0,0,0,,,,0,0,0,0,0,,,,0
"032005","Sgonico-Zgonik",96,0,0,0,0,,,,0,0,0,0,1,,,,1
"032005","Sgonico-Zgonik",97,0,0,0,0,,,,0,0,0,0,0,,,,0
"032005","Sgonico-Zgonik",98,0,0,0,0,,,,0,0,0,0,0,,,,0
"032005","Sgonico-Zgonik",99,0,0,0,0,,,,0,0,0,0,0,,,,0
"032005","Sgonico-Zgonik",100,0,0,0,0,,,,0,0,0,0,0,,,,0
"032005","Sgonico-Zgonik",Totale,464,490,38,35,,,,1027,379,466,42,138,,,,1025
"032006","Trieste",0,605,0,0,0,0,0,0,605,612,0,0,0,0,0,0,612
"032006","Trieste",1,640,0,0,0,0,0,0,640,569,0,0,0,0,0,0,569
"032006","Trieste",2,667,0,0,0,0,0,0,667,646,0,0,0,0,0,0,646
"032006","Trieste",3,666,0,0,0,0,0,0,666,664,0,0,0,0,0,0,664
"032006","Trieste",4,725,0,0,0,0,0,0,725,662,0,0,0,0,0,0,662
"032006","Trieste",5,723,0,0,0,0,0,0,723,661,0,0,0,0,0,0,661
"032006","Trieste",6,745,0,0,0,0,0,0,745,707,0,0,0,0,0,0,707
"032006","Trieste",7,731,0,0,0,0,0,0,731,641,0,0,0,0,0,0,641
"032006","Trieste",8,776,0,0,0,0,0,0,776,751,0,0,0,0,0,0,751
"032006","Trieste",9,844,0,0,0,0,0,0,844,714,0,0,0,0,0,0,714
"032006","Trieste",10,815,0,0,0,0,0,0,815,782,0,0,0,0,0,0,782
"032006","Trieste",11,809,0,0,0,0,0,0,809,776,0,0,0,0,0,0,776
"032006","Trieste",12,863,0,0,0,0,0,0,863,757,0,0,0,0,0,0,757
"032006","Trieste",13,833,0,0,0,0,0,0,833,788,0,0,0,0,0,0,788
"032006","Trieste",14,791,0,0,0,0,0,0,791,797,0,0,0,0,0,0,797
"032006","Trieste",15,840,0,0,0,0,0,0,840,745,0,0,0,0,0,0,745
"032006","Trieste",16,859,0,0,0,0,0,0,859,774,0,0,0,0,0,0,774
"032006","Trieste",17,813,0,0,0,0,0,0,813,783,0,0,0,0,0,0,783
"032006","Trieste",18,835,0,0,0,0,0,0,835,754,0,0,0,0,0,0,754
"032006","Trieste",19,889,0,0,0,0,0,0,889,782,4,0,0,0,0,0,786
"032006","Trieste",20,943,0,0,0,1,0,0,944,817,6,0,0,0,0,0,823
"032006","Trieste",21,924,2,0,0,0,0,0,926,830,12,0,0,0,0,0,842
"032006","Trieste",22,953,3,0,0,2,0,0,958,840,24,0,0,0,0,0,864
"032006","Trieste",23,980,15,0,0,0,0,0,995,769,40,0,0,0,0,0,809
"032006","Trieste",24,994,12,1,0,1,0,0,1008,806,67,2,0,0,0,0,875
"032006","Trieste",25,959,31,0,0,0,0,0,990,762,60,4,0,0,0,0,826
"032006","Trieste",26,945,50,0,0,0,0,0,995,814,113,3,0,0,0,0,930
"032006","Trieste",27,1033,84,0,0,2,0,0,1119,785,106,5,0,0,0,0,896
"032006","Trieste",28,1033,88,4,0,0,0,0,1125,784,178,7,0,0,0,0,969
"032006","Trieste",29,1006,121,6,0,3,0,0,1136,762,235,11,0,1,0,0,1009
"032006","Trieste",30,984,179,6,0,1,0,0,1170,787,260,12,0,0,0,0,1059
"032006","Trieste",31,943,208,13,0,0,0,0,1164,633,352,17,2,1,0,0,1005
"032006","Trieste",32,909,294,14,0,2,0,0,1219,647,381,22,4,1,0,0,1055
"032006","Trieste",33,767,326,12,0,1,0,0,1106,581,405,27,1,0,0,0,1014
"032006","Trieste",34,775,344,15,0,3,0,0,1137,516,451,26,0,1,0,0,994
"032006","Trieste",35,689,400,26,1,0,0,0,1116,500,485,39,1,2,0,0,1027
"032006","Trieste",36,653,405,25,1,3,0,0,1087,459,549,41,2,1,0,0,1052
"032006","Trieste",37,620,461,15,0,3,0,0,1099,442,490,36,1,2,0,0,971
"032006","Trieste",38,588,453,21,0,0,0,0,1062,425,542,35,4,3,0,0,1009
"032006","Trieste",39,536,488,34,0,0,0,0,1058,411,559,39,4,2,0,0,1015
"032006","Trieste",40,550,518,35,1,5,0,0,1109,413,566,70,9,1,0,0,1059
"032006","Trieste",41,491,475,47,0,1,0,0,1014,392,600,73,6,1,0,0,1072
"032006","Trieste",42,579,567,56,1,0,0,0,1203,439,622,91,15,1,0,0,1168
"032006","Trieste",43,554,629,61,1,0,0,0,1245,411,718,89,9,2,0,0,1229
"032006","Trieste",44,604,677,65,3,5,0,0,1354,459,841,122,13,0,0,0,1435
"032006","Trieste",45,557,725,79,4,5,0,0,1370,460,869,130,12,1,0,0,1472
"032006","Trieste",46,638,794,85,7,5,0,0,1529,457,866,145,26,1,0,0,1495
"032006","Trieste",47,539,855,97,4,0,0,0,1495,461,976,172,20,2,0,0,1631
"032006","Trieste",48,657,892,134,6,2,0,0,1691,444,953,179,25,3,0,0,1604
"032006","Trieste",49,586,864,118,5,3,0,0,1576,432,1025,205,25,1,0,0,1688
"032006","Trieste",50,551,890,143,13,2,0,0,1599,430,976,217,37,3,0,0,1663
"032006","Trieste",51,512,882,142,5,3,0,0,1544,345,1000,220,39,4,0,0,1608
"032006","Trieste",52,480,887,168,13,2,0,0,1550,343,1005,222,46,1,0,0,1617
"032006","Trieste",53,465,903,154,15,2,0,0,1539,329,1011,270,40,1,0,0,1651
"032006","Trieste",54,458,991,173,7,2,0,0,1631,310,1092,268,55,0,0,0,1725
"032006","Trieste",55,403,1033,210,12,1,0,0,1659,303,1151,308,49,0,0,0,1811
"032006","Trieste",56,411,1083,199,23,3,0,0,1719,301,1097,281,64,2,0,0,1745
"032006","Trieste",57,378,1031,196,20,7,0,1,1633,264,1056,248,85,1,0,0,1654
"032006","Trieste",58,284,944,213,12,2,0,0,1455,240,1000,259,93,0,0,0,1592
"032006","Trieste",59,306,1001,178,22,2,0,0,1509,186,966,261,85,0,0,0,1498
"032006","Trieste",60,260,942,185,22,2,0,0,1411,189,922,240,119,1,0,0,1471
"032006","Trieste",61,243,937,150,22,0,0,0,1352,166,935,234,118,1,0,0,1454
"032006","Trieste",62,204,866,156,39,2,0,0,1267,159,930,231,134,0,0,0,1454
"032006","Trieste",63,206,848,141,31,2,0,0,1228,175,880,222,147,0,0,0,1424
"032006","Trieste",64,179,920,162,36,2,0,0,1299,110,861,207,161,0,0,0,1339
"032006","Trieste",65,156,833,141,38,1,0,0,1169,133,869,197,173,0,0,0,1372
"032006","Trieste",66,146,819,134,45,1,0,0,1145,106,800,178,202,2,0,0,1288
"032006","Trieste",67,122,774,114,35,0,0,0,1045,115,818,142,208,0,0,0,1283
"032006","Trieste",68,104,816,122,48,1,0,0,1091,101,846,145,207,0,0,0,1299
"032006","Trieste",69,112,794,106,53,1,0,0,1066,92,769,166,251,0,0,0,1278
"032006","Trieste",70,122,855,103,59,1,0,0,1140,101,881,171,323,0,0,0,1476
"032006","Trieste",71,82,832,116,71,0,0,0,1101,83,816,156,304,0,0,0,1359
"032006","Trieste",72,110,944,96,82,0,0,0,1232,103,850,168,347,1,0,0,1469
"032006","Trieste",73,88,920,103,95,0,0,0,1206,97,904,157,429,0,0,0,1587
"032006","Trieste",74,108,962,97,90,0,0,0,1257,90,840,151,456,0,0,0,1537
"032006","Trieste",75,70,632,74,79,1,0,0,856,55,567,102,332,0,0,0,1056
"032006","Trieste",76,71,713,72,86,0,0,0,942,77,645,106,489,0,0,0,1317
"032006","Trieste",77,61,762,58,108,0,0,0,989,59,625,93,495,0,0,0,1272
"032006","Trieste",78,68,739,58,104,1,0,0,970,92,586,123,495,0,0,0,1296
"032006","Trieste",79,57,738,50,134,1,0,0,980,83,586,108,579,0,0,0,1356
"032006","Trieste",80,67,733,54,176,0,0,0,1030,86,588,99,673,0,0,0,1446
"032006","Trieste",81,45,671,31,149,0,0,0,896,75,491,89,664,0,0,0,1319
"032006","Trieste",82,44,637,33,148,0,0,0,862,67,383,77,726,0,0,0,1253
"032006","Trieste",83,44,512,31,147,0,0,0,734,51,348,54,682,0,0,0,1135
"032006","Trieste",84,34,423,26,120,1,0,0,604,80,256,55,615,0,0,0,1006
"032006","Trieste",85,40,402,13,121,1,0,0,577,62,225,42,626,0,0,0,955
"032006","Trieste",86,26,316,21,112,0,0,0,475,57,148,35,615,0,0,0,855
"032006","Trieste",87,22,257,12,127,0,0,0,418,44,140,28,577,0,0,0,789
"032006","Trieste",88,8,227,10,107,0,0,0,352,48,97,31,543,0,0,0,719
"032006","Trieste",89,15,202,11,92,0,0,0,320,55,70,24,483,0,0,0,632
"032006","Trieste",90,16,157,10,87,0,0,0,270,44,67,21,467,0,0,0,599
"032006","Trieste",91,8,99,1,72,0,0,0,180,36,39,20,425,0,0,0,520
"032006","Trieste",92,9,79,1,58,0,0,0,147,30,29,12,313,0,0,0,384
"032006","Trieste",93,4,44,5,50,0,0,0,103,25,19,10,275,0,0,0,329
"032006","Trieste",94,3,43,0,35,0,0,0,81,20,9,5,260,0,0,0,294
"032006","Trieste",95,0,32,1,27,0,0,0,60,21,8,6,211,0,0,0,246
"032006","Trieste",96,2,19,0,20,0,0,0,41,6,3,2,149,0,0,0,160
"032006","Trieste",97,1,18,3,19,0,0,0,41,16,2,9,111,0,0,0,138
"032006","Trieste",98,3,7,1,14,0,0,0,25,5,2,2,105,0,0,0,114
"032006","Trieste",99,0,5,0,11,0,0,0,16,6,1,3,76,0,0,0,86
"032006","Trieste",100,1,4,0,8,0,0,0,13,17,0,1,97,0,0,0,115
"032006","Trieste",Totale,45667,42138,5247,3153,92,0,1,96298,38191,42564,8078,15434,44,0,0,104311
(n) = La variabile stato civile viene diffusa come dato anticipatorio in quanto ancora in corso di validazione
